2020-02-06T00:01:49Z,1580914909,24.77,46.2,n/a
2020-02-06T00:01:49Z,1580914909,24.77,46.2,n/a
2020-02-06T00:06:49Z,1580915209,24.76,43.15,n/a
2020-02-06T00:11:49Z,1580915509,24.72,43.35,n/a
2020-02-06T00:16:49Z,1580915809,24.68,43.71,n/a
2020-02-06T00:21:49Z,1580916109,24.68,43.93,n/a
2020-02-06T00:26:49Z,1580916409,24.71,44.7,n/a
2020-02-06T00:31:49Z,1580916709,24.74,45.37,n/a
2020-02-06T00:36:49Z,1580917009,24.77,45.61,n/a
2020-02-06T00:41:49Z,1580917309,24.77,43.05,n/a
2020-02-06T00:46:49Z,1580917609,24.73,43.74,n/a
2020-02-06T00:51:49Z,1580917909,24.69,42.72,n/a
2020-02-06T00:56:49Z,1580918209,24.68,43.98,n/a
2020-02-06T01:01:49Z,1580918509,24.71,45.24,n/a
2020-02-06T01:06:49Z,1580918809,24.75,45.77,n/a
2020-02-06T01:11:49Z,1580919109,24.78,45.8,n/a
2020-02-06T01:16:49Z,1580919409,24.77,42.85,n/a
2020-02-06T01:21:49Z,1580919709,24.73,43.39,n/a
2020-02-06T01:26:49Z,1580920009,24.69,43.61,n/a
2020-02-06T01:31:49Z,1580920309,24.69,43.78,n/a
2020-02-06T01:36:49Z,1580920609,24.72,45.47,n/a
2020-02-06T01:41:49Z,1580920909,24.78,46.7,n/a
2020-02-06T01:46:49Z,1580921209,24.8,44.08,n/a
2020-02-06T01:51:49Z,1580921509,24.77,42.65,n/a
2020-02-06T01:56:49Z,1580921809,24.71,42.58,n/a
2020-02-06T02:01:49Z,1580922109,24.69,43.98,n/a
2020-02-06T02:06:49Z,1580922409,24.71,45.44,n/a
2020-02-06T02:11:49Z,1580922709,24.76,46.07,n/a
2020-02-06T02:16:49Z,1580923009,24.79,46.3,n/a
2020-02-06T02:21:49Z,1580923309,24.78,43.02,n/a
2020-02-06T02:26:49Z,1580923609,24.73,42.78,n/a
2020-02-06T02:31:49Z,1580923909,24.69,43.05,n/a
2020-02-06T02:36:49Z,1580924209,24.69,44.74,n/a
2020-02-06T02:41:49Z,1580924509,24.75,46.3,n/a
2020-02-06T02:46:49Z,1580924809,24.82,46.89,n/a
2020-02-06T02:51:49Z,1580925109,24.82,43.45,n/a
2020-02-06T02:56:49Z,1580925409,24.75,42.45,n/a
2020-02-06T03:01:49Z,1580925709,24.7,42.45,n/a
2020-02-06T03:06:49Z,1580926009,24.68,44.29,n/a
2020-02-06T03:11:49Z,1580926309,24.73,46.3,n/a
2020-02-06T03:16:49Z,1580926609,24.82,47.39,n/a
2020-02-06T03:21:49Z,1580926909,24.85,45.03,n/a
2020-02-06T03:26:49Z,1580927209,24.79,42.92,n/a
2020-02-06T03:31:49Z,1580927509,24.71,41.43,n/a
2020-02-06T03:36:49Z,1580927809,24.66,43.16,n/a
2020-02-06T03:41:49Z,1580928109,24.69,45.73,n/a
2020-02-06T03:46:49Z,1580928409,24.77,47.13,n/a
2020-02-06T03:51:49Z,1580928709,24.84,46.72,n/a
2020-02-06T03:56:49Z,1580929009,24.84,42.77,n/a
2020-02-06T04:01:49Z,1580929309,24.75,41.86,n/a
2020-02-06T04:06:49Z,1580929609,24.69,42.82,n/a
2020-02-06T04:11:49Z,1580929909,24.69,45.34,n/a
2020-02-06T04:16:49Z,1580930209,24.76,47.22,n/a
2020-02-06T04:21:49Z,1580930509,24.85,46.96,n/a
2020-02-06T04:26:49Z,1580930809,24.84,43.02,n/a
2020-02-06T04:31:49Z,1580931109,24.76,42.36,n/a
2020-02-06T04:36:49Z,1580931409,24.71,43.02,n/a
2020-02-06T04:41:49Z,1580931709,24.7,44.64,n/a
2020-02-06T04:46:49Z,1580932009,24.73,45.8,n/a
2020-02-06T04:51:49Z,1580932309,24.79,46.13,n/a
2020-02-06T04:56:49Z,1580932609,24.82,45.44,n/a
2020-02-06T05:01:49Z,1580932909,24.79,43.19,n/a
2020-02-06T05:06:49Z,1580933209,24.74,43.42,n/a
2020-02-06T05:11:49Z,1580933509,24.72,43.51,n/a
2020-02-06T05:16:49Z,1580933809,24.73,44.7,n/a
2020-02-06T05:21:49Z,1580934109,24.78,45.96,n/a
2020-02-06T05:26:49Z,1580934409,24.83,46.52,n/a
2020-02-06T05:31:49Z,1580934709,24.83,43.32,n/a
2020-02-06T05:36:49Z,1580935009,24.76,43.12,n/a
2020-02-06T05:41:49Z,1580935309,24.71,43.09,n/a
2020-02-06T05:46:49Z,1580935609,24.7,44.04,n/a
2020-02-06T05:51:49Z,1580935909,24.75,46.53,n/a
2020-02-06T05:56:49Z,1580936209,24.84,47.02,n/a
2020-02-06T06:01:49Z,1580936509,24.85,43.44,n/a
2020-02-06T06:06:49Z,1580936809,24.76,42.06,n/a
2020-02-06T06:11:49Z,1580937109,24.7,42.39,n/a
2020-02-06T06:16:49Z,1580937409,24.71,44.08,n/a
2020-02-06T06:21:49Z,1580937709,24.77,45.51,n/a
2020-02-06T06:26:49Z,1580938009,24.85,45.76,n/a
2020-02-06T06:31:49Z,1580938309,24.85,46,n/a
2020-02-06T06:36:49Z,1580938609,24.79,43.45,n/a
2020-02-06T06:41:49Z,1580938909,24.73,42.78,n/a
2020-02-06T06:46:49Z,1580939209,24.71,43.42,n/a
2020-02-06T06:51:49Z,1580939509,24.75,44.74,n/a
2020-02-06T06:56:49Z,1580939809,24.82,45.73,n/a
2020-02-06T07:01:49Z,1580940109,24.84,46.25,n/a
2020-02-06T07:06:49Z,1580940409,24.82,43.91,n/a
2020-02-06T07:11:49Z,1580940709,24.74,42.29,n/a
2020-02-06T07:16:49Z,1580941009,24.7,43.02,n/a
2020-02-06T07:21:49Z,1580941309,24.73,44.67,n/a
2020-02-06T07:26:49Z,1580941609,24.83,46.16,n/a
2020-02-06T07:31:49Z,1580941909,24.88,46.76,n/a
2020-02-06T07:36:49Z,1580942209,24.84,43.09,n/a
2020-02-06T07:41:49Z,1580942509,24.75,42.58,n/a
2020-02-06T07:46:49Z,1580942809,24.7,42.92,n/a
2020-02-06T07:51:49Z,1580943109,24.73,44.45,n/a
2020-02-06T07:56:49Z,1580943409,24.82,46.27,n/a
2020-02-06T08:01:49Z,1580943709,24.89,46.96,n/a
2020-02-06T08:06:49Z,1580944009,24.92,44.13,n/a
2020-02-06T08:11:49Z,1580944309,24.9,42.84,n/a
2020-02-06T08:16:49Z,1580944609,24.86,42.65,n/a
2020-02-06T08:21:49Z,1580944909,24.89,43.01,n/a
2020-02-06T08:26:49Z,1580945209,24.97,44.37,n/a
2020-02-06T08:31:49Z,1580945509,25.08,45.16,n/a
2020-02-06T08:36:49Z,1580945809,25.13,45.38,n/a
2020-02-06T08:41:49Z,1580946109,25.1,42.27,n/a
2020-02-06T08:46:49Z,1580946409,25.07,41.57,n/a
2020-02-06T08:51:49Z,1580946709,25.03,41.71,n/a
2020-02-06T08:56:49Z,1580947009,25.05,42.7,n/a
2020-02-06T09:01:49Z,1580947309,25.13,43.93,n/a
2020-02-06T09:06:49Z,1580947609,25.2,44.68,n/a
2020-02-06T09:11:49Z,1580947909,25.27,45.01,n/a
2020-02-06T09:16:49Z,1580948209,25.22,42.49,n/a
2020-02-06T09:21:49Z,1580948509,25.16,41.97,n/a
2020-02-06T09:26:49Z,1580948809,25.15,42.27,n/a
2020-02-06T09:31:49Z,1580949109,25.17,43.13,n/a
2020-02-06T09:36:49Z,1580949409,25.25,43.85,n/a
2020-02-06T09:41:49Z,1580949709,25.3,44.18,n/a
2020-02-06T09:46:49Z,1580950009,25.32,44.29,n/a
2020-02-06T09:51:49Z,1580950309,25.29,44.35,n/a
2020-02-06T09:56:49Z,1580950609,25.24,41.59,n/a
2020-02-06T10:01:49Z,1580950909,25.21,41.13,n/a
2020-02-06T10:06:49Z,1580951209,25.2,42.32,n/a
2020-02-06T10:11:49Z,1580951509,25.27,43.78,n/a
2020-02-06T10:16:49Z,1580951809,25.33,44.88,n/a
2020-02-06T10:21:49Z,1580952109,25.36,44.51,n/a
2020-02-06T10:26:49Z,1580952409,25.33,41.63,n/a
2020-02-06T10:31:49Z,1580952709,25.24,41.16,n/a
2020-02-06T10:36:49Z,1580953009,25.2,42.03,n/a
2020-02-06T10:41:49Z,1580953309,25.22,43.48,n/a
2020-02-06T10:46:49Z,1580953609,25.3,44.68,n/a
2020-02-06T10:51:49Z,1580953909,25.39,44.87,n/a
2020-02-06T10:56:49Z,1580954209,25.38,44.67,n/a
2020-02-06T11:01:49Z,1580954509,25.31,41.63,n/a
2020-02-06T11:06:49Z,1580954809,25.24,41.23,n/a
2020-02-06T11:11:49Z,1580955109,25.22,41.99,n/a
2020-02-06T11:16:49Z,1580955409,25.28,43.29,n/a
2020-02-06T11:21:49Z,1580955709,25.33,44.08,n/a
2020-02-06T11:26:49Z,1580956009,25.39,44.37,n/a
2020-02-06T11:31:49Z,1580956309,25.39,44.51,n/a
2020-02-06T11:36:49Z,1580956609,25.34,42.52,n/a
2020-02-06T11:41:49Z,1580956909,25.3,41.16,n/a
2020-02-06T11:46:49Z,1580957209,25.24,41.56,n/a
2020-02-06T11:51:49Z,1580957509,25.25,42.62,n/a
2020-02-06T11:56:49Z,1580957809,25.32,44.25,n/a
2020-02-06T12:01:49Z,1580958109,25.38,45.07,n/a
2020-02-06T12:06:49Z,1580958409,25.44,45.23,n/a
2020-02-06T12:11:49Z,1580958709,25.38,42.05,n/a
2020-02-06T12:16:49Z,1580959009,25.3,41.53,n/a
2020-02-06T12:21:49Z,1580959309,25.23,41.56,n/a
2020-02-06T12:26:49Z,1580959609,25.22,42.62,n/a
2020-02-06T12:31:49Z,1580959909,25.3,43.48,n/a
2020-02-06T12:36:49Z,1580960209,25.36,44.45,n/a
2020-02-06T12:41:49Z,1580960509,25.38,44.74,n/a
2020-02-06T12:46:49Z,1580960809,25.35,41.9,n/a
2020-02-06T12:51:49Z,1580961109,25.29,41.29,n/a
2020-02-06T12:56:49Z,1580961409,25.24,41.2,n/a
2020-02-06T13:01:49Z,1580961709,25.22,41.93,n/a
2020-02-06T13:06:49Z,1580962009,25.24,42.76,n/a
2020-02-06T13:11:49Z,1580962309,25.29,43.85,n/a
2020-02-06T13:16:49Z,1580962609,25.34,44.38,n/a
2020-02-06T13:21:49Z,1580962909,25.37,44.54,n/a
2020-02-06T13:26:49Z,1580963209,25.33,41.93,n/a
2020-02-06T13:31:49Z,1580963509,25.25,41.46,n/a
2020-02-06T13:36:49Z,1580963809,25.21,41.56,n/a
2020-02-06T13:41:49Z,1580964109,25.2,42.29,n/a
2020-02-06T13:46:49Z,1580964409,25.27,42.86,n/a
2020-02-06T13:51:49Z,1580964709,25.3,43.39,n/a
2020-02-06T13:56:49Z,1580965009,25.32,43.65,n/a
2020-02-06T14:01:49Z,1580965309,25.29,43.92,n/a
